measure_id,measure_name,location_id,location_name,FIPS,cause_id,cause_name,sex_id,sex,age_id,age_name,year_id,metric,mx,lower,upper
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1980,Rate,5.277677731,4.743598776,6.011017011
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1981,Rate,5.573944043,5.039470176,6.229893606
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1982,Rate,5.031222991,4.628215323,5.657008175
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1983,Rate,5.390918558,4.941032882,6.088074076
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1984,Rate,5.232357524,4.81330759,5.879229931
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1985,Rate,5.324049813,4.905744639,5.97402874
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1986,Rate,4.836119197,4.485149611,5.374290099
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1987,Rate,5.088279818,4.728324373,5.673991708
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1988,Rate,5.060416376,4.701410455,5.550144397
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1989,Rate,5.210625625,4.853422906,5.642450278
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1990,Rate,5.326757551,4.995276777,5.708390675
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1991,Rate,4.840796914,4.525723085,5.194019443
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1992,Rate,4.730754062,4.424635216,5.105247758
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1993,Rate,4.791224361,4.487359085,5.136686779
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1994,Rate,4.682921449,4.399564214,4.986150912
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1995,Rate,5.194951974,4.876452532,5.546202575
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1996,Rate,5.131330123,4.820970556,5.486480242
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1997,Rate,4.774449687,4.471471035,5.094729226
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1998,Rate,4.422362616,4.121424877,4.741686964
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,1999,Rate,4.705281411,4.393290965,5.026821723
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2000,Rate,4.37690621,4.089097663,4.672337854
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2001,Rate,4.512011471,4.196519098,4.800116367
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2002,Rate,4.53725167,4.209930186,4.838975104
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2003,Rate,4.389275038,4.065865121,4.705906658
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2004,Rate,4.553166499,4.237501424,4.909568578
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2005,Rate,4.347835989,4.032582828,4.683994685
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2006,Rate,4.408704458,4.080417614,4.751369236
1,Deaths,523,Alabama,1,560,Alcohol use disorders,1,Male,27,Age-standardized,2007,Rate,4.267313889,3.93497619,4.596637908
