"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",7.51038018642041,6.27310139104063,8.93792455636949
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",5.21270553467714,4.32835992846468,6.44117714993786
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",5.09412219403041,4.28573269193419,6.17661867702631
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",4.68894765468975,3.95457124217054,5.6564673015757
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",4.62575931956866,3.90825142502091,5.57471142033986
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",4.411562979991,3.73066231722877,5.26597219340081
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",4.19319167498396,3.5201623402797,4.99106834147098
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",4.66470967665854,4.00025252905809,5.49055808381405
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",4.6874805384257,4.04645607698381,5.48210072203803
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",5.01969463483679,4.38730871325778,5.76379534894341
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",4.29462149292583,3.71934117157836,4.94022796385878
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",4.5014914737951,3.8820565931517,5.22493466240841
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",4.3173012156285,3.7463784792799,5.04220190295612
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",4.92480285593532,4.28022956619026,5.62966384125515
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1994,"Rate",5.04343351029417,4.41259675834779,5.90651369509133
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1995,"Rate",4.04829990597218,3.50074003473972,4.69333475295526
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1996,"Rate",4.44326083808473,3.85307752182464,5.15756016153087
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1997,"Rate",4.37000536610427,3.74960245451162,5.07689718033666
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1998,"Rate",5.06655493897998,4.34715635549858,5.74352232726015
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1999,"Rate",4.94230766052342,4.29561692394701,5.66667530361579
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2000,"Rate",4.21594459324902,3.64657285064648,4.85803321491844
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2001,"Rate",5.5824256731547,4.83827496296544,6.32373643837631
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2002,"Rate",5.57585786794892,4.84282748935896,6.41596148568972
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2003,"Rate",5.30278415914438,4.55687021531333,6.14023968262036
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2004,"Rate",5.34023754375559,4.5708450410491,6.11155233803288
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2005,"Rate",5.20726584089451,4.46758149277221,6.02292071203308
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2006,"Rate",4.61023333484032,3.93795857879388,5.3660078259621
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2007,"Rate",4.65944200037466,3.96520865934693,5.407025966736
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2008,"Rate",5.24345362944215,4.35794657164103,6.10274101081944
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2009,"Rate",5.05824800138623,4.27747117385345,5.91173685556823
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2010,"Rate",5.5544559382996,4.67677169968315,6.41929883181566
1,"Deaths",530,"Delaware",10,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2011,"Rate",5.45182081240029,4.60161731372701,6.37007510003517
