"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",10.6911146734003,9.71670737895948,11.8653026131299
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",10.2028712374388,9.31623329992865,11.4064421484676
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",9.288840732035,8.55969087761682,10.7089996339408
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",9.07083409893053,8.3927692061274,10.2308784190215
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",8.82158247030621,8.15709809677205,9.88499064622195
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",8.79507030261992,8.20092351053072,9.93743440172094
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",8.90143765709709,8.2975670221266,9.88628395564282
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",8.5725705743223,8.00000690342409,9.54319908358589
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",8.80911203765851,8.25710780430416,9.56344339451363
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",9.0547346161327,8.53124964763425,9.73799521170631
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",8.75805087824276,8.23441040738842,9.42950899582295
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",8.27614147053636,7.78569753871651,8.83969382848221
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",7.97361489618334,7.49630083559219,8.54825983703282
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",7.89542537519089,7.4274954785688,8.44045587197938
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1994,"Rate",7.83606335236215,7.38005016774355,8.31918769573127
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1995,"Rate",7.66202272165501,7.22109552238409,8.18014500646214
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1996,"Rate",6.93640130475183,6.5385826587825,7.4087886466605
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1997,"Rate",7.05652058671799,6.61974470747586,7.55631492516001
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1998,"Rate",6.58793600257901,6.21022866112254,7.03941694907388
1,"Deaths",563,"South Carolina",45,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1999,"Rate",6.63085281105876,6.23032237853914,7.06198935182589
