"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",3.99916239324005,3.58681489883579,4.47860352065363
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",4.13165788135588,3.70321144992193,4.7052513543341
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",3.94553521346832,3.6138882388936,4.40917751103903
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",3.84845684310456,3.525673572492,4.27011120170943
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",3.90064873760127,3.57403658466608,4.43062784595841
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",3.96886575183144,3.67482732559303,4.41414627571552
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",4.14230221971099,3.82354560630816,4.56482886212322
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",4.45250696838587,4.12761156676145,4.84406320347476
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",4.37824871545397,4.05006120802857,4.76011315365932
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",4.78079141926981,4.44835776219957,5.19890562212066
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",4.81472911168074,4.49463111679093,5.19224510431258
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",4.9394431303739,4.60830770178176,5.31805654010551
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",4.89443182712339,4.56815188146396,5.24404237347072
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",5.20924943518356,4.87130831835605,5.59349868889787
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1994,"Rate",5.19759286210282,4.86141742400569,5.55684289809244
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1995,"Rate",5.22944391780381,4.89223948793511,5.59901685006967
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1996,"Rate",5.25590635316735,4.89493143703478,5.62593792289787
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1997,"Rate",5.37123498915556,5.00010274161833,5.76135994987278
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1998,"Rate",5.15035415617477,4.76482103638908,5.49676541359399
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1999,"Rate",5.09497011164046,4.72754614136914,5.44840809289953
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2000,"Rate",5.30959995126237,4.93134883022825,5.72177690816959
1,"Deaths",571,"West Virginia",54,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2001,"Rate",5.23621224675349,4.86210981481381,5.58029247644698
