"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",5.13468043270178,4.49979482749776,5.9176976173314
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",5.0726674157309,4.47723753461328,5.82338647395524
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",4.58147309937524,4.07689890701536,5.2031443154988
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",4.58661451756578,4.05646525770773,5.16105320708073
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",4.45675999770663,4.00329960327426,4.99977564859972
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",4.59714348051969,4.10434212727682,5.23332496717046
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",4.54705213292468,4.10211167097861,5.0684328583374
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",4.73861478857537,4.28542155117606,5.29796009758854
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",4.8966183501614,4.42533898313297,5.39677997287148
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",4.92048158448335,4.4957428655255,5.43651673927699
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",5.21308581795157,4.77360362465627,5.76141465692654
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",5.21002821158348,4.77963716122903,5.67811964263677
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",4.86518814865903,4.4460297416085,5.30479630738516
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",5.05126782559022,4.62894317825994,5.53893170742812
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1994,"Rate",5.25146987423251,4.82159562546997,5.73605909031313
1,"Deaths",542,"Maine",23,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1995,"Rate",5.50449606955789,5.05829809513588,6.02269644919303
