"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",2.72546969633585,2.34182483348696,3.24835635331491
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",2.60750316301133,2.25309615553308,3.09678765030367
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",2.57289075950796,2.23091056598446,3.07538026849136
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",2.68894371304292,2.35923228263608,3.19259452250729
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",2.66322641506117,2.34508654187464,3.20748776538297
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",2.7756747001234,2.46351362280543,3.22281303167165
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",2.81567016604182,2.47363305801524,3.24575215994527
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",2.98982922958769,2.65398567837477,3.47843472464267
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",2.89697887875698,2.58741425610987,3.26083151100997
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",3.3129142521696,2.95789074291331,3.70324989529327
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",3.42512176995319,3.07303490455932,3.8218807540097
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",3.75227339830751,3.36387046117406,4.17385740660893
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",3.67743794513433,3.32969750228168,4.12766879554668
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",3.7532518600337,3.38517952842406,4.17194050681679
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1994,"Rate",3.87418389491553,3.51840367925328,4.29027386567578
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1995,"Rate",3.97347152788913,3.60088614320397,4.42365558831738
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1996,"Rate",3.76377828497722,3.40012530278394,4.13440452353121
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1997,"Rate",3.98779372718052,3.61812561018276,4.42065921899827
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1998,"Rate",4.24211606670479,3.83888390099525,4.70255737712017
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1999,"Rate",4.33743100397272,3.92893082042218,4.73898641400155
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2000,"Rate",4.47805599815336,4.0856523349555,4.89632915027614
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2001,"Rate",4.90315846566511,4.47015522607705,5.33067860117747
1,"Deaths",552,"New Hampshire",33,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2002,"Rate",4.76071197849922,4.36034069800832,5.17717073634393
