"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",4.19723595589885,3.57995268329251,4.87348823432138
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",4.18467700059189,3.63430769762033,4.87363630463701
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",3.98083808300453,3.46555192982445,4.59754644599039
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",4.00351848163726,3.50025543050087,4.63429752235255
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",4.10562490132963,3.61552469308194,4.74195864184881
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",4.02353763259574,3.56636787396017,4.61308269223987
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",3.9737891775148,3.55261910274783,4.52423663702065
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",4.15202124640035,3.71950974560379,4.74209646845538
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",4.25024185741447,3.83099249030448,4.74483647788751
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",4.40619093377657,4.00049706600905,4.87449249280317
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",4.43300267990802,3.99909074667024,4.9101587094417
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",4.53100133834892,4.1013281531692,5.00021109110863
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",4.40434195935418,4.02096240284754,4.86040111751364
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",4.52952328011956,4.15321779133153,4.95482547613732
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1994,"Rate",4.64087826252857,4.24731542313483,5.08252830242583
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1995,"Rate",4.81225184201608,4.42167431833651,5.23419995742767
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1996,"Rate",4.70824083083474,4.32782645599326,5.15321803258748
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1997,"Rate",4.60651255372573,4.24247189384892,5.02654275575193
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1998,"Rate",4.59769030013341,4.22585721171463,5.00708771600107
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1999,"Rate",4.67353501648152,4.30155445619102,5.06944641358446
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2000,"Rate",4.93356410412166,4.53402028435538,5.36687700093007
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2001,"Rate",5.15001198679091,4.76756741809573,5.59109155722644
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2002,"Rate",5.37607148695283,4.96356854873786,5.80500276542802
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2003,"Rate",5.48858139064273,5.08730841884114,5.88427102809315
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2004,"Rate",5.57589185957339,5.143847508762,6.04772658894462
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2005,"Rate",5.60677249820518,5.15688744522369,6.0556724911836
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2006,"Rate",5.75303783643724,5.29312233651414,6.21609304065089
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2007,"Rate",5.79383332767765,5.32840690966152,6.23712668118309
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2008,"Rate",6.31726223246528,5.81442967368563,6.81419714455623
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2009,"Rate",6.05812362888307,5.55530417990878,6.56558596434003
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2010,"Rate",5.95856758605348,5.46153413724877,6.45936636450122
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2011,"Rate",6.3958597464689,5.85221753832857,6.99214741810216
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2012,"Rate",6.67759106021056,6.12189640984794,7.30884956005942
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2013,"Rate",6.55989668594309,5.93318222786527,7.19612431120963
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",2014,"Rate",6.30725919159983,5.68238866469289,6.91426540602571
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1980,"Rate",1.12298294985969,0.947056935445357,1.29729769128206
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1981,"Rate",1.12446624549509,0.959361847145415,1.29146284462692
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1982,"Rate",1.08631986955515,0.934001112346443,1.23940053569896
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1983,"Rate",1.07229254838303,0.927858074566948,1.22354674116558
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1984,"Rate",1.07366671342206,0.936529713952908,1.21846186321619
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1985,"Rate",1.08781852859472,0.953704825427506,1.22723504990546
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1986,"Rate",1.07172107118515,0.947776233181539,1.20230086784771
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1987,"Rate",1.09318808588538,0.966411368572957,1.21482988854749
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1988,"Rate",1.10353235272613,0.976621685481909,1.22837506878599
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1989,"Rate",1.10879522509202,0.991664074539628,1.24227574843928
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1990,"Rate",1.10140711661751,0.982141049383434,1.22960962678836
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1991,"Rate",1.10958418279926,1.00527984687946,1.22669569021102
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1992,"Rate",1.10349315817577,0.996476305794763,1.22388872701943
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1993,"Rate",1.13134835010926,1.0246158932273,1.2444779326053
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1994,"Rate",1.15753788397146,1.04181367310221,1.27085122182264
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1995,"Rate",1.19873121334531,1.08600598977418,1.32372410292568
1,"Deaths",557,"North Dakota",38,560,"Alcohol use disorders",2,"Female",27,"Age-standardized",1996,"Rate",1.18924166544098,1.08412322312292,1.31151754144254
