"measure_id","measure_name","location_id","location_name","FIPS","cause_id","cause_name","sex_id","sex","age_id","age_name","year_id","metric","mx","lower","upper"
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1980,"Rate",5.81390293085105,5.12060889373474,6.79258005540021
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1981,"Rate",5.81882570717649,5.20103891077669,6.67475044664304
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1982,"Rate",5.653315671844,5.06719552100435,6.53235466763262
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1983,"Rate",5.59612345183637,5.00703751276539,6.53509532226624
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1984,"Rate",5.54120519916501,5.00254336292008,6.43379837890596
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1985,"Rate",5.43310751951249,4.90114575168636,6.23633772963621
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1986,"Rate",5.63120007592445,5.12719448271864,6.27611429546286
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1987,"Rate",5.73016915063575,5.25276557741191,6.32485473927417
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1988,"Rate",5.93040394761547,5.41943814195333,6.57677998390062
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1989,"Rate",6.12322924360592,5.65747378612192,6.76350006645748
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1990,"Rate",6.21823137381018,5.77288092758816,6.782328054698
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1991,"Rate",6.20728567385201,5.74883232533031,6.77954498531655
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1992,"Rate",6.24447320095574,5.75492558893565,6.76134482079459
1,"Deaths",549,"Montana",30,560,"Alcohol use disorders",1,"Male",27,"Age-standardized",1993,"Rate",6.53161717621756,6.04160208390713,7.07101528982155
